2,208380,text,pc,yahoo,male,high,Age_35_44,44,44,5.637806907777676
2,208380,text,mobile,ebay,male,very_high,Age_25_34,5,5,0.9214994308410954
2,208380,text,mobile,target,male,high,Age_55_64,4,4,0.37043129597371927
2,208380,video,mobile,yahoo,male,very_high,Age_65_PLUS,10,10,1.0649378022470486
2,208380,text,mobile,target,male,high,Age_45_54,4,4,0.6991717120574612
2,208380,video,pc,msn,male,very_high,Age_25_34,17,17,2.4962846560098018
2,208380,text,mobile,yahoo,male,very_high,Age_45_54,35,35,4.867882655062329
2,208380,text,mobile,msn,male,very_high,Age_18_24,3,3,0.6094721780810171
2,208380,video,pc,ebay,male,high,Age_25_34,19,19,2.5374583753350963
2,208380,text,pc,tripadvisor,male,high,Age_55_64,2,2,0.19944207045880943
2,208380,text,pc,yahoo,male,high,Age_18_24,3,3,0.1779667095537512
2,208380,video,pc,tripadvisor,male,very_high,Age_25_34,1,1,0.11620105341358558
2,208380,text,pc,target,male,high,Age_65_PLUS,3,3,0.2968278659285888
2,208380,video,mobile,cnet,male,high,Age_25_34,26,26,3.8804092969053863
2,208380,video,pc,cnet,male,high,Age_18_24,3,3,0.4214969391586849
2,208380,text,pc,target,male,high,Age_35_44,4,4,0.7464957137850627
2,208380,text,mobile,msn,male,very_high,Age_35_44,58,58,8.270629457812207
2,208380,text,mobile,cnet,male,very_high,Age_35_44,33,33,4.240153490579904
2,208380,video,pc,cnet,male,high,Age_45_54,49,49,7.150072920263425
2,208380,video,mobile,msn,male,high,Age_25_34,49,49,6.412233161973392
2,208380,text,mobile,tripadvisor,male,high,Age_45_54,9,9,1.3242078318223707
2,208380,video,mobile,yahoo,male,high,Age_25_34,36,36,5.185876364380952
2,208380,video,mobile,ebay,male,high,Age_45_54,25,25,3.702225690707151
2,208380,text,mobile,tripadvisor,male,very_high,Age_35_44,2,2,0.2749710795395013
2,208380,text,mobile,ebay,male,high,Age_35_44,26,26,3.717427722724812
2,208380,text,pc,tripadvisor,male,very_high,Age_55_64,2,2,0.418831645289207
2,208380,text,mobile,yahoo,male,high,Age_55_64,37,37,5.529696428957203
2,208380,text,mobile,ebay,male,high,Age_55_64,31,31,4.402163009237374
2,208380,text,pc,tripadvisor,male,high,Age_25_34,7,7,0.8275909209888065
2,208380,text,mobile,msn,male,very_high,Age_45_54,47,47,6.73090380150933
2,208380,text,mobile,tripadvisor,male,very_high,Age_45_54,6,6,0.8255012003721821
2,208380,video,mobile,cnet,male,very_high,Age_65_PLUS,23,23,3.035897620002955
2,208380,text,mobile,tripadvisor,male,high,Age_65_PLUS,2,2,0.2505506956249799
2,208380,text,mobile,msn,male,very_high,Age_65_PLUS,23,23,3.2515853613877423
2,208380,text,pc,yahoo,male,high,Age_45_54,45,45,5.508189001505211
2,208380,text,mobile,target,male,very_high,Age_55_64,3,3,0.3898502331838798
2,208380,text,pc,cnet,male,high,Age_35_44,71,71,9.220703176929236
2,208380,text,mobile,msn,male,high,Age_65_PLUS,31,31,4.126217581017707
2,208380,text,mobile,ebay,male,high,Age_65_PLUS,16,16,2.2326674360437675
2,208380,text,mobile,cnet,male,very_high,Age_25_34,14,14,1.6873043036582998
2,208380,text,pc,yahoo,male,very_high,Age_35_44,28,28,3.961884299720534
2,208380,text,mobile,target,male,high,Age_25_34,11,11,1.747724210421028
2,208380,text,mobile,target,male,very_high,Age_25_34,1,1,0.12281240822210984
2,208380,text,mobile,msn,male,high,Age_45_54,71,71,10.176930739849972
2,208380,text,mobile,tripadvisor,male,very_high,Age_65_PLUS,1,1,0.14836758086802818
2,208380,text,mobile,ebay,male,very_high,Age_45_54,21,21,2.640414459738245
2,208380,text,pc,msn,male,high,Age_55_64,49,49,7.001582443688923
2,208380,text,mobile,yahoo,male,very_high,Age_55_64,26,26,3.1038540815747644
2,208380,video,pc,cnet,male,very_high,Age_45_54,47,47,6.859154410840377
2,208380,text,mobile,ebay,male,very_high,Age_65_PLUS,12,12,1.477808796165744
2,208380,video,pc,ebay,male,very_high,Age_55_64,15,15,1.999701662027469
2,208380,video,mobile,cnet,male,very_high,Age_55_64,38,38,4.91627974491305
2,208380,video,mobile,msn,male,very_high,Age_55_64,34,34,5.391714420808881
2,208380,video,pc,tripadvisor,male,very_high,Age_18_24,1,1,0.12565902168733975
2,208380,text,pc,cnet,male,very_high,Age_18_24,4,4,0.522722142940288
2,208380,text,mobile,ebay,male,very_high,Age_35_44,13,13,2.2432173385624243
2,208380,text,mobile,yahoo,male,high,Age_65_PLUS,30,30,4.8049183516352505
2,208380,text,pc,target,male,very_high,Age_45_54,4,4,0.5929020492839361
2,208380,text,pc,target,male,very_high,Age_65_PLUS,2,2,0.2609416932663417
2,208380,video,mobile,msn,male,high,Age_18_24,5,5,0.8251710615698559
7,16806420,text,mobile,cnet,male,medium,Age_25_34,21,21,98.87478434728857
7,16806420,text,mobile,msn,male,low,Age_55_64,11,11,0.28101293487466394
7,16806420,text,pc,tripadvisor,male,low,Age_55_64,3,3,0.18250920516357502
7,16806420,text,mobile,target,male,low,Age_65_PLUS,1,1,4.9E-324
7,16806420,text,mobile,yahoo,male,medium,Age_35_44,20,20,98.85841228929675
7,16806420,text,mobile,ebay,male,medium,Age_35_44,12,12,62.74996052797629
7,16806420,video,mobile,cnet,male,low,Age_25_34,21,21,63.449525880931326
7,16806420,video,mobile,ebay,male,low,Age_35_44,14,14,71.83801208749266
7,16806420,video,mobile,target,male,low,Age_45_54,4,4,0.26583358326492545
7,16806420,video,pc,cnet,male,medium,Age_55_64,13,13,0.3562449927249588
7,16806420,text,mobile,cnet,male,medium,Age_65_PLUS,10,10,0.055408025955385604
7,16806420,video,pc,msn,male,low,Age_45_54,16,16,0.3557810214277872
7,16806420,text,mobile,yahoo,male,low,Age_18_24,27,27,134.6786704077187
7,16806420,video,mobile,msn,male,medium,Age_18_24,7,7,27.152033968423737
7,16806420,text,mobile,target,male,medium,Age_65_PLUS,1,1,0.0444718996340667
7,16806420,video,mobile,ebay,male,low,Age_18_24,12,12,36.14205236307446
7,16806420,text,mobile,yahoo,male,medium,Age_18_24,4,4,18.030799002454188
7,16806420,text,pc,msn,male,medium,Age_65_PLUS,18,18,0.5021836531943635
7,16806420,text,mobile,tripadvisor,male,low,Age_25_34,2,2,9.030063874330361
7,16806420,text,mobile,tripadvisor,male,medium,Age_35_44,1,1,0.021137294852064555
7,16806420,video,pc,target,male,medium,Age_35_44,2,2,9.016108752298905
7,16806420,text,pc,msn,male,low,Age_18_24,29,29,143.81288594203878
7,16806420,video,mobile,msn,male,low,Age_35_44,14,14,71.85361220648768
7,16806420,text,mobile,yahoo,male,low,Age_55_64,15,15,0.4369663845488412
7,16806420,video,mobile,msn,male,low,Age_65_PLUS,21,21,1.0122120916157908
7,16806420,text,mobile,yahoo,male,low,Age_35_44,12,12,53.941519102158466
7,16806420,text,pc,target,male,medium,Age_25_34,3,3,26.81068597887284
7,16806420,video,mobile,tripadvisor,male,low,Age_35_44,4,4,17.977198973094414
7,16806420,text,mobile,msn,male,low,Age_25_34,28,28,125.95973407435531
7,16806420,text,pc,ebay,male,medium,Age_45_54,8,8,0.10513848340228249
7,16806420,text,mobile,ebay,male,low,Age_65_PLUS,11,11,0.2711975652486809
7,16806420,text,mobile,cnet,male,medium,Age_45_54,15,15,0.3835121410917993
7,16806420,text,mobile,msn,male,medium,Age_45_54,35,35,1.1363959017160765
7,16806420,text,mobile,target,male,low,Age_25_34,3,3,17.977408868116818
7,16806420,text,mobile,cnet,male,low,Age_55_64,21,21,0.6908690335224357
7,16806420,text,mobile,tripadvisor,male,medium,Age_65_PLUS,1,1,0.03071981361330159
7,16806420,text,pc,tripadvisor,male,medium,Age_55_64,1,1,0.08332802444980114
7,16806420,text,mobile,cnet,male,medium,Age_35_44,21,21,89.98821260689161
7,16806420,text,mobile,ebay,male,medium,Age_25_34,6,6,0.3584312286218302
7,16806420,text,mobile,target,male,low,Age_35_44,2,2,8.968189833563446
7,16806420,video,pc,ebay,male,medium,Age_55_64,2,2,1.0E-323
7,16806420,text,pc,yahoo,male,medium,Age_25_34,27,27,63.56811513874413
7,16806420,text,mobile,ebay,male,medium,Age_65_PLUS,10,10,0.27832144173715545
7,16806420,text,mobile,ebay,male,low,Age_25_34,11,11,36.2032314608707
7,16806420,text,mobile,cnet,male,low,Age_35_44,19,19,63.255531193027366
7,16806420,video,mobile,tripadvisor,male,medium,Age_45_54,3,3,1.5E-323
7,16806420,text,pc,yahoo,male,medium,Age_45_54,15,15,0.41746930572914254
7,16806420,text,mobile,yahoo,male,low,Age_65_PLUS,24,24,0.551342184496483
7,16806420,video,mobile,ebay,male,low,Age_55_64,13,13,0.4893660524409329
7,16806420,text,mobile,yahoo,male,medium,Age_65_PLUS,10,10,0.16923997703593546
7,16806420,video,mobile,ebay,male,low,Age_45_54,3,3,0.012006773618939289
7,16806420,text,mobile,yahoo,male,low,Age_45_54,17,17,0.5549463664210406
7,16806420,video,pc,target,male,low,Age_18_24,3,3,17.914660757551218
7,16806420,video,mobile,target,male,medium,Age_45_54,2,2,0.12559351847051428
7,16806420,text,mobile,tripadvisor,male,low,Age_18_24,2,2,8.993709207918783
7,16806420,text,pc,yahoo,male,low,Age_25_34,21,21,81.12692411600487
7,16806420,text,mobile,cnet,male,low,Age_65_PLUS,32,32,0.8352029271086573
7,16806420,video,mobile,cnet,male,medium,Age_18_24,9,9,62.68057535697355
7,16806420,text,pc,target,male,low,Age_55_64,1,1,0.05974501837742641
7,16806420,text,mobile,msn,male,medium,Age_35_44,26,26,63.71795029873678
7,16806420,text,pc,tripadvisor,male,medium,Age_18_24,1,1,8.936895326290946
7,16806420,text,mobile,msn,male,medium,Age_55_64,15,15,0.4112682742190431
7,16806420,text,mobile,msn,male,medium,Age_25_34,27,27,125.80371491343855
7,16806420,text,mobile,cnet,male,low,Age_18_24,43,43,188.73928595846206
7,16806420,video,pc,yahoo,male,medium,Age_55_64,11,11,0.2372988678745785
7,16806420,text,mobile,cnet,male,low,Age_45_54,19,19,0.6306736603906474
8,2626300,text,pc,ebay,male,medium,Age_18_24,7,7,0.36313073170567356
8,2626300,text,mobile,yahoo,male,medium,Age_18_24,12,12,0.7377873480834696
8,2626300,text,mobile,target,male,low,Age_35_44,7,7,0.35259406287570383
8,2626300,video,mobile,ebay,male,low,Age_18_24,75,75,3.2576371844024066
8,2626300,text,mobile,cnet,male,medium,Age_35_44,87,87,5.129412438524806
8,2626300,video,mobile,msn,male,medium,Age_18_24,16,16,1.0228188923566577
8,2626300,video,mobile,ebay,male,low,Age_35_44,55,55,2.764182367613238
8,2626300,text,pc,msn,male,low,Age_18_24,152,152,8.018532005091018
8,2626300,video,mobile,tripadvisor,male,medium,Age_25_34,8,8,0.41749447152150765
8,2626300,text,mobile,ebay,male,medium,Age_35_44,33,33,1.7039779624490912
8,2626300,text,pc,target,male,medium,Age_25_34,7,7,0.3194917805886836
8,2626300,text,pc,yahoo,male,medium,Age_25_34,103,103,5.632101055720135
8,2626300,text,mobile,yahoo,male,low,Age_18_24,178,178,9.471770966492777
8,2626300,text,mobile,tripadvisor,male,low,Age_25_34,10,10,0.2411686859602977
8,2626300,video,pc,target,male,medium,Age_35_44,14,14,0.7674092375768247
8,2626300,video,mobile,cnet,male,low,Age_25_34,98,98,5.023160945955501
8,2626300,text,mobile,tripadvisor,male,medium,Age_35_44,14,14,1.0120143270108601
8,2626300,text,mobile,tripadvisor,male,low,Age_18_24,15,15,0.683854901974912
8,2626300,text,mobile,target,male,medium,Age_18_24,2,2,0.1680425796561366
8,2626300,text,mobile,msn,male,medium,Age_35_44,85,85,4.759002807939018
8,2626300,text,mobile,ebay,male,low,Age_25_34,62,62,3.710488642879562
8,2626300,text,mobile,cnet,male,low,Age_35_44,86,86,4.10679164358564
8,2626300,video,mobile,msn,male,low,Age_35_44,87,87,4.715572875596035
8,2626300,text,pc,yahoo,male,low,Age_25_34,139,139,9.317314193059435
8,2626300,video,mobile,cnet,male,medium,Age_18_24,19,19,0.8666554405241641
8,2626300,video,pc,target,male,low,Age_18_24,11,11,0.4749354570967297
8,2626300,text,mobile,cnet,male,low,Age_18_24,173,173,10.026773858131017
8,2626300,text,mobile,yahoo,male,medium,Age_35_44,87,87,4.761872149520817
8,2626300,text,mobile,msn,male,low,Age_25_34,115,115,6.681213865239039
8,2626300,text,mobile,yahoo,male,low,Age_35_44,86,86,4.905161488078965
8,2626300,text,mobile,ebay,male,medium,Age_25_34,60,60,3.62149026018848
8,2626300,text,mobile,msn,male,medium,Age_25_34,107,107,6.354183331810479
8,2626300,text,mobile,cnet,male,medium,Age_25_34,89,89,5.047925566882777
8,2626300,text,mobile,target,male,low,Age_25_34,20,20,1.1666595519380774
8,2626300,video,mobile,tripadvisor,male,low,Age_35_44,10,10,0.28062422736759657
9,14686032,text,mobile,target,female,high,Age_25_34,1,1,0.09829965829605034
9,14686032,text,mobile,ebay,female,low,Age_45_54,16,16,0.21099693622763546
9,14686032,video,mobile,cnet,female,very_high,Age_55_64,2,2,2.480680303831919
9,14686032,text,mobile,cnet,female,very_high,Age_65_PLUS,2,2,2.480680303831919
9,14686032,video,mobile,tripadvisor,female,medium,Age_45_54,1,1,0.011137318516642805
9,14686032,video,pc,target,female,medium,Age_65_PLUS,1,1,4.9E-324
9,14686032,video,mobile,tripadvisor,female,medium,Age_55_64,3,3,0.14674120764042717
9,14686032,text,mobile,target,female,medium,Age_25_34,5,5,0.15504512233659629
9,14686032,text,mobile,ebay,female,low,Age_55_64,7,7,0.26916473777739347
9,14686032,video,mobile,target,female,low,Age_25_34,4,4,0.10213854503947581
9,14686032,text,mobile,yahoo,female,low,Age_25_34,45,45,1.1982252366631927
9,14686032,text,pc,msn,female,medium,Age_65_PLUS,15,15,0.3054461223077219
9,14686032,video,mobile,tripadvisor,female,high,Age_45_54,1,1,1.2403401519159596
9,14686032,text,mobile,yahoo,female,high,Age_18_24,1,1,4.9E-324
9,14686032,text,pc,msn,female,very_high,Age_45_54,8,8,6.384968057029972
9,14686032,text,pc,ebay,female,medium,Age_65_PLUS,8,8,0.16139756970586175
9,14686032,text,mobile,yahoo,female,medium,Age_18_24,2,2,0.06837543392544804
9,14686032,text,pc,ebay,female,high,Age_65_PLUS,1,1,0.017851982021000995
9,14686032,video,mobile,tripadvisor,female,medium,Age_25_34,4,4,0.17603774683539963
9,14686032,text,mobile,target,female,medium,Age_55_64,6,6,0.08335826465218933
9,14686032,video,mobile,ebay,female,medium,Age_55_64,9,9,0.2775841043695412
9,14686032,text,mobile,cnet,female,medium,Age_25_34,15,15,0.41133458400012834
9,14686032,video,pc,tripadvisor,female,high,Age_35_44,2,2,0.08645685906502801
9,14686032,text,pc,yahoo,female,very_high,Age_55_64,1,1,0.017224994484872247
9,14686032,text,mobile,cnet,female,high,Age_45_54,12,12,8.944065785863861
9,14686032,video,mobile,ebay,female,high,Age_45_54,6,6,0.28225899416724987
9,14686032,video,mobile,tripadvisor,female,medium,Age_35_44,1,1,0.07627623391244623
9,14686032,text,mobile,ebay,female,low,Age_35_44,14,14,0.30905873007094686
9,14686032,text,pc,tripadvisor,female,low,Age_25_34,3,3,1.5E-323
9,14686032,text,mobile,tripadvisor,female,very_high,Age_35_44,1,1,0.06533256717350164
9,14686032,video,mobile,cnet,female,low,Age_55_64,39,39,1.0064534050328828
9,14686032,video,pc,cnet,female,low,Age_45_54,34,34,1.1130485967150299
9,14686032,text,pc,cnet,female,low,Age_35_44,24,24,0.5933549395051839
9,14686032,text,mobile,tripadvisor,female,low,Age_45_54,7,7,0.08788843905779714
9,14686032,video,mobile,ebay,female,very_high,Age_55_64,2,2,2.480680303831919
9,14686032,text,mobile,cnet,female,low,Age_65_PLUS,55,55,1.5628408280457076
9,14686032,text,pc,tripadvisor,female,low,Age_18_24,5,5,0.061376957653468345
9,14686032,video,mobile,msn,female,very_high,Age_25_34,2,2,0.14879964180932828
9,14686032,text,mobile,ebay,female,very_high,Age_45_54,3,3,2.5274500919320273
9,14686032,text,mobile,msn,female,medium,Age_18_24,6,6,0.40220822624466657
9,14686032,video,mobile,cnet,female,high,Age_35_44,9,9,0.28159249483690774
9,14686032,text,mobile,tripadvisor,female,low,Age_35_44,3,3,0.06601555655470473
9,14686032,text,mobile,yahoo,female,low,Age_18_24,45,45,0.9311499434907373
9,14686032,text,pc,target,female,low,Age_55_64,8,8,0.20190005911515685
9,14686032,text,pc,msn,female,low,Age_18_24,34,34,0.678764916358127
9,14686032,video,mobile,msn,female,high,Age_35_44,9,9,0.0741012143584149
9,14686032,text,pc,cnet,female,medium,Age_18_24,6,6,0.23358626695589302
9,14686032,text,mobile,ebay,female,medium,Age_35_44,5,5,0.08036342674823614
9,14686032,text,mobile,target,female,medium,Age_45_54,1,1,4.9E-324
9,14686032,video,mobile,yahoo,female,medium,Age_55_64,17,17,0.4246863730042877
9,14686032,text,mobile,ebay,female,medium,Age_25_34,7,7,0.11505435544224955
9,14686032,video,pc,cnet,female,low,Age_25_34,37,37,1.032683669352057
9,14686032,text,pc,target,female,medium,Age_35_44,2,2,0.1260824270697434
9,14686032,text,mobile,msn,female,low,Age_25_34,24,24,0.8141679736037363
9,14686032,text,mobile,msn,female,low,Age_35_44,31,31,1.0101648430700956
9,14686032,text,mobile,tripadvisor,female,high,Age_25_34,2,2,1.0E-323
9,14686032,text,pc,yahoo,female,medium,Age_65_PLUS,10,10,0.1665674080303171
9,14686032,text,mobile,msn,female,high,Age_25_34,15,15,0.5885843004195125
9,14686032,video,mobile,msn,female,high,Age_65_PLUS,4,4,2.5716337969112297
9,14686032,text,pc,ebay,female,high,Age_35_44,5,5,0.08498414063721145
9,14686032,video,mobile,target,female,low,Age_18_24,2,2,0.00964906615732855
9,14686032,video,mobile,target,female,high,Age_45_54,2,2,2.480680303831919
9,14686032,video,mobile,cnet,female,high,Age_25_34,5,5,0.18627575288175427
9,14686032,text,mobile,msn,female,high,Age_45_54,8,8,6.3833756830351795
9,14686032,video,pc,yahoo,female,low,Age_45_54,36,36,0.6804202457010808
9,14686032,text,pc,msn,female,medium,Age_25_34,15,15,0.40287949923473265
9,14686032,text,pc,tripadvisor,female,high,Age_55_64,2,2,1.2843857944090527
9,14686032,text,pc,cnet,female,low,Age_18_24,53,53,1.6870209918060506
9,14686032,text,pc,msn,female,high,Age_55_64,8,8,8.749755376098172
9,14686032,text,mobile,cnet,female,very_high,Age_45_54,6,6,4.98029048427515
9,14686032,text,mobile,yahoo,female,medium,Age_45_54,15,15,0.3481318308271859
9,14686032,text,pc,yahoo,female,high,Age_45_54,4,4,2.5905259889291745
9,14686032,text,mobile,msn,female,medium,Age_45_54,25,25,0.5566802067431792
9,14686032,text,mobile,ebay,female,low,Age_65_PLUS,30,30,0.8123288690314219
9,14686032,text,pc,ebay,female,medium,Age_45_54,12,12,0.3114419074954194
9,14686032,video,mobile,ebay,female,very_high,Age_35_44,4,4,0.11529440172254363
9,14686032,text,pc,msn,female,medium,Age_55_64,19,19,0.34801961774068013
9,14686032,text,mobile,target,female,high,Age_65_PLUS,1,1,0.018870641171931254
9,14686032,text,mobile,yahoo,female,high,Age_55_64,4,4,2.5883487414866786
9,14686032,text,pc,msn,female,low,Age_65_PLUS,69,69,1.4340325771238072
9,14686032,text,mobile,ebay,female,high,Age_55_64,4,4,2.545352632287914
9,14686032,text,mobile,tripadvisor,female,low,Age_65_PLUS,6,6,0.2117551497106223
9,14686032,video,mobile,tripadvisor,female,medium,Age_65_PLUS,2,2,1.0E-323
9,14686032,video,pc,msn,female,very_high,Age_35_44,2,2,1.0E-323
9,14686032,video,mobile,yahoo,female,low,Age_55_64,31,31,0.7056380853463562
9,14686032,text,mobile,cnet,female,medium,Age_35_44,11,11,0.6026269132284005
9,14686032,video,mobile,cnet,female,high,Age_18_24,2,2,1.0E-323
9,14686032,video,mobile,ebay,female,high,Age_25_34,5,5,0.11722637857316305
9,14686032,video,pc,cnet,female,very_high,Age_35_44,4,4,0.027923188513813257
9,14686032,video,pc,msn,female,medium,Age_35_44,29,29,0.6409653364343088
9,14686032,video,mobile,yahoo,female,very_high,Age_45_54,4,4,3.7685843368129364
9,14686032,text,mobile,cnet,female,high,Age_55_64,8,8,7.577068626780956
9,14686032,text,pc,cnet,female,medium,Age_65_PLUS,10,10,0.1277758326334099
9,14686032,video,mobile,yahoo,female,very_high,Age_65_PLUS,2,2,1.2514420715747598
9,14686032,text,mobile,target,female,low,Age_45_54,4,4,0.13118964740845665
9,14686032,text,pc,cnet,female,high,Age_65_PLUS,8,8,5.148614886308088
9,14686032,text,mobile,cnet,female,medium,Age_55_64,30,30,0.48441142016640254
9,14686032,text,pc,msn,female,low,Age_45_54,39,39,1.0839597298674808
9,14686032,text,mobile,target,female,low,Age_65_PLUS,3,3,0.08398300640796037
9,14686032,text,pc,cnet,female,medium,Age_45_54,14,14,0.40749593916418403
9,14686032,text,mobile,yahoo,female,very_high,Age_25_34,1,1,0.0635199766908646
9,14686032,text,mobile,yahoo,female,high,Age_65_PLUS,2,2,0.05987281643220803
9,14686032,video,mobile,msn,female,very_high,Age_55_64,10,10,5.102542048115534
9,14686032,video,mobile,ebay,female,low,Age_25_34,15,15,0.5538640883419527
9,14686032,text,mobile,yahoo,female,high,Age_25_34,9,9,0.26283781016637653
9,14686032,video,pc,msn,female,very_high,Age_65_PLUS,1,1,0.10069131732712291
9,14686032,text,mobile,yahoo,female,high,Age_35_44,8,8,0.16477840896111084
9,14686032,video,mobile,yahoo,female,low,Age_65_PLUS,46,46,1.6753748959501105
9,14686032,video,pc,yahoo,female,low,Age_35_44,31,31,0.8043286648626069
9,14686032,video,mobile,target,female,very_high,Age_35_44,1,1,0.05071410020641376
9,14686032,video,mobile,tripadvisor,female,very_high,Age_55_64,1,1,0.08227251248186797
9,14686032,video,mobile,yahoo,female,medium,Age_35_44,17,17,0.6004553479868391
9,14686032,video,mobile,yahoo,female,medium,Age_25_34,10,10,0.24624075484249278
